9403,143,142.35
9420,142,142.32
9439,143,142.38
9456,142,142.35
9474,141,142.21
9491,144,142.39
9509,144,142.55
9527,145,142.80
9544,142,142.72
9563,143,142.74
9580,143,142.77
9597,144,142.89
9615,143,142.90
9633,144,143.01
9651,141,142.81
9668,138,142.33
9686,141,142.20
9704,141,142.08
9721,143,142.17
9739,143,142.25
9756,142,142.23
9775,143,142.31
9792,147,142.77
9809,148,143.30
9828,144,143.37
9845,142,143.23
9863,143,143.21
9880,143,143.19
9899,142,143.07
9916,144,143.16
9933,137,142.55
9951,139,142.19
9969,143,142.27
9987,144,142.44
10004,141,142.30
10022,142,142.27
10042,145,142.54
10060,144,142.69
10079,143,142.72
10098,143,142.75
10117,141,142.57
10135,142,142.52
10153,142,142.46
10173,142,142.42
10191,143,142.48
10210,143,142.53
10229,142,142.48
10248,143,142.53
10266,141,142.38
10285,144,142.54
10304,144,142.68
10322,144,142.82
10341,138,142.33
10360,143,142.40
10379,142,142.36
10397,144,142.52
10416,143,142.57
10435,142,142.51
10454,142,142.46
10472,143,142.52
10490,141,142.37
10510,144,142.53
10528,144,142.68
10547,143,142.71
10566,142,142.64
10585,142,142.57
10603,143,142.62
10621,143,142.65
10641,139,142.29
10659,145,142.56
10678,143,142.60
10697,144,142.74
10716,139,142.37
10734,144,142.53
10753,144,142.68
10772,144,142.81
10790,147,143.23
10809,146,143.51
10828,144,143.56
10847,146,143.80
10865,148,144.22
10884,146,144.40
10903,148,144.76
10921,148,145.08
10940,145,145.07
10959,150,145.57
10978,149,145.91
10996,150,146.32
11015,152,146.89
11034,149,147.10
11053,148,147.19
11071,148,147.27
11089,149,147.44
11109,148,147.50
11127,146,147.35
11146,148,147.41
11165,144,147.07
11184,146,146.97
11202,144,146.67
11220,146,146.60
11240,142,146.14
11258,145,146.03
11277,146,146.02
11296,147,146.12
11315,148,146.31
11333,146,146.28
11352,144,146.05
11371,207,152.15
11389,146,151.53
11408,145,150.88
11427,147,150.49
11446,144,149.84
11464,150,149.86
11483,146,149.47
11502,145,149.02
11521,144,148.52
11539,145,148.17
11558,144,147.75
11577,145,147.48
11595,147,147.43
11614,148,147.49
11633,145,147.24
11652,144,146.91
11670,148,147.02
11688,149,147.22
11708,144,146.90
11726,146,146.81
11745,146,146.73
11764,143,146.35
11783,146,146.32
11801,147,146.39
11820,148,146.55
11839,144,146.29
11857,146,146.26
11876,146,146.24
11895,146,146.21
11914,150,146.59
11932,145,146.43
11951,144,146.19
11970,146,146.17
11988,147,146.25
12007,148,146.43
12026,146,146.39
12045,145,146.25
12063,142,145.82
12082,146,145.84
12101,144,145.66
12120,144,145.49
12138,144,145.34
12157,144,145.21
12176,146,145.29
12194,145,145.26
12213,147,145.43
12232,144,145.29
12251,145,145.26
12269,143,145.03
12288,140,144.53
12307,146,144.68
12325,146,144.81
12344,145,144.83
12363,148,145.15
12382,146,145.23
12400,146,145.31
12419,146,145.38
12438,145,145.34
12456,145,145.31
12475,146,145.38
12494,146,145.44
12513,148,145.69
12531,144,145.52
12550,144,145.37
12569,147,145.53
12588,146,145.58
12606,145,145.52
12625,145,145.47
12644,144,145.32
12662,145,145.29
12681,145,145.26
12700,147,145.44
12719,147,145.59
12737,145,145.53
12756,146,145.58
12775,146,145.62
12793,146,145.66
12812,144,145.49
12831,146,145.54
12850,145,145.49
12868,146,145.54
12887,144,145.39
12906,144,145.25
12924,146,145.32
12943,145,145.29
12962,146,145.36
12981,146,145.43
12999,147,145.58
13018,145,145.52
13037,144,145.37
13056,144,145.24
13074,146,145.31
13093,147,145.48
13112,144,145.33
13130,145,145.30
13149,148,145.57
13168,145,145.51
13187,139,144.86
13205,145,144.87
13224,146,144.99
13243,144,144.89
13261,142,144.60
13280,144,144.54
13299,144,144.49
13318,145,144.54
13336,148,144.88
13356,144,144.80
13374,146,144.92
13392,146,145.02
13411,143,144.82
13430,145,144.84
13449,145,144.86
13467,144,144.77
13486,146,144.89
13505,146,145.00
13523,146,145.10
13542,145,145.09
13561,143,144.88
13580,146,145.00
13598,144,144.90
13617,146,145.01
13636,148,145.31
13655,146,145.38
13673,145,145.34
13692,147,145.50
13711,144,145.35
13729,146,145.42
13748,147,145.58
13767,145,145.52
13786,150,145.97
13804,147,146.07
13824,146,146.06
13842,146,146.06
13860,147,146.15
13879,147,146.24
13898,146,146.21
13917,144,145.99
13935,147,146.09
13955,146,146.08
13973,145,145.97
13991,148,146.18
14010,145,146.06
14029,147,146.15
14048,145,146.04
14066,146,146.03
14085,150,146.43
14104,146,146.39
14123,148,146.55
14141,147,146.59
14160,150,146.93
14179,146,146.84
14197,146,146.76
14216,145,146.58
14235,144,146.32
14254,148,146.49
14272,146,146.44
14291,148,146.60
14310,144,146.34
14328,148,146.50
14347,147,146.55
14366,166,148.50
14385,146,148.25
14403,146,148.02
14423,146,147.82
14441,148,147.84
14459,148,147.86
14478,148,147.87
14497,146,147.68
14516,146,147.51
14534,147,147.46
14554,149,147.62
14572,146,147.46
14590,148,147.51
14609,149,147.66
14628,147,147.59
14647,146,147.43
14665,146,147.29
14684,148,147.36
14703,148,147.42
14722,145,147.18
14740,145,146.96
14759,148,147.07
14778,148,147.16
14796,146,147.04
14815,143,146.64
14834,143,146.28
14853,147,146.35
14871,146,146.31
14891,147,146.38
14909,140,145.74
14927,146,145.77
14946,144,145.59
14965,145,145.53
14984,146,145.58
15002,146,145.62
15022,148,145.86
15040,146,145.87
